alert_id,district_id,alert_date,alert_type,severity,status
ALT001134,D020,2024-08-25,WATERBORNE,MEDIUM,RESOLVED
ALT001135,D020,2024-08-06,WATERBORNE,MEDIUM,RESOLVED
ALT001136,D020,2024-09-14,WATERBORNE,HIGH,RESOLVED
ALT001137,D020,2024-09-23,WATERBORNE,HIGH,RESOLVED
ALT001138,D020,2024-09-20,WATERBORNE,HIGH,RESOLVED
ALT001139,D020,2024-09-16,WATERBORNE,HIGH,RESOLVED
ALT001140,D020,2024-10-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT001141,D020,2024-11-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001142,D020,2024-11-27,HEALTH_RISK,MEDIUM,RESOLVED
ALT001143,D020,2024-11-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT001144,D020,2024-12-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001145,D020,2024-12-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT001146,D020,2024-12-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001147,D021,2023-04-22,WATERBORNE,MEDIUM,RESOLVED
ALT001148,D021,2023-04-07,WATERBORNE,MEDIUM,RESOLVED
ALT001149,D021,2023-05-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001150,D021,2023-05-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT001151,D021,2023-06-20,WATERBORNE,HIGH,RESOLVED
ALT001152,D021,2023-06-22,WATERBORNE,HIGH,RESOLVED
ALT001153,D021,2023-06-22,WATERBORNE,HIGH,RESOLVED
ALT001154,D021,2023-06-20,WATERBORNE,HIGH,RESOLVED
ALT001155,D021,2023-07-16,OUTBREAK,HIGH,RESOLVED
ALT001156,D021,2023-07-21,OUTBREAK,HIGH,RESOLVED
ALT001157,D021,2023-07-14,OUTBREAK,HIGH,RESOLVED
ALT001158,D021,2023-08-05,WATERBORNE,HIGH,RESOLVED
ALT001159,D021,2023-08-23,WATERBORNE,HIGH,RESOLVED
ALT001160,D021,2023-08-08,WATERBORNE,HIGH,RESOLVED
ALT001161,D021,2023-08-23,WATERBORNE,HIGH,RESOLVED
ALT001162,D021,2023-08-10,WATERBORNE,HIGH,RESOLVED
ALT001163,D021,2023-08-07,WATERBORNE,HIGH,RESOLVED
ALT001164,D021,2023-09-23,OUTBREAK,HIGH,RESOLVED
ALT001165,D021,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT001166,D021,2023-09-22,OUTBREAK,HIGH,RESOLVED
ALT001167,D021,2023-09-25,OUTBREAK,HIGH,RESOLVED
ALT001168,D021,2023-09-06,OUTBREAK,HIGH,RESOLVED
ALT001169,D021,2023-09-17,OUTBREAK,HIGH,RESOLVED
ALT001170,D021,2023-10-22,WATERBORNE,HIGH,RESOLVED
ALT001171,D021,2023-10-11,WATERBORNE,HIGH,RESOLVED
ALT001172,D021,2023-10-01,WATERBORNE,HIGH,RESOLVED
ALT001173,D021,2023-10-03,WATERBORNE,HIGH,RESOLVED
ALT001174,D021,2023-11-05,WATERBORNE,HIGH,RESOLVED
ALT001175,D021,2023-11-23,WATERBORNE,HIGH,RESOLVED
ALT001176,D021,2023-11-24,WATERBORNE,HIGH,RESOLVED
ALT001177,D021,2023-11-12,WATERBORNE,HIGH,RESOLVED
ALT001178,D021,2023-11-14,WATERBORNE,HIGH,RESOLVED
ALT001179,D021,2023-12-22,OUTBREAK,HIGH,RESOLVED
ALT001180,D021,2023-12-26,OUTBREAK,HIGH,RESOLVED
ALT001181,D021,2023-12-02,OUTBREAK,HIGH,RESOLVED
ALT001182,D021,2023-12-13,OUTBREAK,HIGH,RESOLVED
ALT001183,D021,2023-12-21,OUTBREAK,HIGH,RESOLVED
ALT001184,D021,2024-01-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001185,D021,2024-01-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT001186,D021,2024-01-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001187,D021,2024-02-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001188,D021,2024-03-08,WATERBORNE,MEDIUM,RESOLVED
ALT001189,D021,2024-03-08,WATERBORNE,MEDIUM,RESOLVED
ALT001190,D021,2024-04-18,WATERBORNE,MEDIUM,RESOLVED
ALT001191,D021,2024-05-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT001192,D021,2024-05-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001193,D021,2024-05-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT001194,D021,2024-06-22,WATERBORNE,HIGH,RESOLVED
ALT001195,D021,2024-06-24,WATERBORNE,HIGH,RESOLVED
ALT001196,D021,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT001197,D021,2024-07-13,WATERBORNE,HIGH,RESOLVED
ALT001198,D021,2024-07-16,WATERBORNE,HIGH,RESOLVED
ALT001199,D021,2024-07-18,WATERBORNE,HIGH,RESOLVED
ALT001200,D021,2024-07-09,WATERBORNE,HIGH,RESOLVED
ALT001201,D021,2024-07-07,WATERBORNE,HIGH,RESOLVED
ALT001202,D021,2024-08-18,OUTBREAK,HIGH,RESOLVED
ALT001203,D021,2024-08-04,OUTBREAK,HIGH,RESOLVED
ALT001204,D021,2024-08-20,OUTBREAK,HIGH,RESOLVED
ALT001205,D021,2024-09-20,WATERBORNE,HIGH,RESOLVED
ALT001206,D021,2024-09-17,WATERBORNE,HIGH,RESOLVED
ALT001207,D021,2024-09-27,WATERBORNE,HIGH,RESOLVED
ALT001208,D021,2024-09-13,WATERBORNE,HIGH,RESOLVED
ALT001209,D021,2024-09-27,WATERBORNE,HIGH,RESOLVED
ALT001210,D021,2024-10-17,OUTBREAK,HIGH,RESOLVED
ALT001211,D021,2024-10-21,OUTBREAK,HIGH,RESOLVED
ALT001212,D021,2024-10-02,OUTBREAK,HIGH,RESOLVED
ALT001213,D021,2024-11-25,WATERBORNE,HIGH,RESOLVED
ALT001214,D021,2024-11-01,WATERBORNE,HIGH,RESOLVED
ALT001215,D021,2024-11-28,WATERBORNE,HIGH,RESOLVED
ALT001216,D021,2024-11-27,WATERBORNE,HIGH,RESOLVED
ALT001217,D021,2024-11-27,WATERBORNE,HIGH,RESOLVED
ALT001218,D021,2024-11-08,WATERBORNE,HIGH,RESOLVED
ALT001219,D021,2024-12-17,WATERBORNE,HIGH,RESOLVED
ALT001220,D021,2024-12-10,WATERBORNE,HIGH,RESOLVED
ALT001221,D021,2024-12-20,WATERBORNE,HIGH,RESOLVED
ALT001222,D021,2024-12-12,WATERBORNE,HIGH,RESOLVED
ALT001223,D021,2024-12-17,WATERBORNE,HIGH,RESOLVED
ALT001224,D021,2024-12-23,WATERBORNE,HIGH,RESOLVED
ALT001225,D021,2025-01-14,WATERBORNE,MEDIUM,RESOLVED
ALT001226,D021,2025-01-14,WATERBORNE,MEDIUM,RESOLVED
ALT001227,D021,2025-01-21,WATERBORNE,MEDIUM,RESOLVED
ALT001228,D021,2025-02-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001229,D021,2025-03-10,HEALTH_RISK,MEDIUM,ACTIVE
ALT001230,D022,2023-05-12,OUTBREAK,LOW,RESOLVED
ALT001231,D022,2023-06-28,WATERBORNE,HIGH,RESOLVED
ALT001232,D022,2023-06-16,WATERBORNE,HIGH,RESOLVED
ALT001233,D022,2023-06-16,WATERBORNE,HIGH,RESOLVED
ALT001234,D022,2023-06-02,WATERBORNE,HIGH,RESOLVED
ALT001235,D022,2023-06-06,WATERBORNE,HIGH,RESOLVED
ALT001236,D022,2023-06-02,WATERBORNE,HIGH,RESOLVED
ALT001237,D022,2023-07-11,OUTBREAK,HIGH,RESOLVED
ALT001238,D022,2023-07-13,OUTBREAK,HIGH,RESOLVED
ALT001239,D022,2023-07-19,OUTBREAK,HIGH,RESOLVED
ALT001240,D022,2023-07-10,OUTBREAK,HIGH,RESOLVED
ALT001241,D022,2023-07-26,OUTBREAK,HIGH,RESOLVED
ALT001242,D022,2023-07-12,OUTBREAK,HIGH,RESOLVED
ALT001243,D022,2023-08-27,OUTBREAK,HIGH,RESOLVED
ALT001244,D022,2023-08-01,OUTBREAK,HIGH,RESOLVED
ALT001245,D022,2023-08-09,OUTBREAK,HIGH,RESOLVED
ALT001246,D022,2023-08-16,OUTBREAK,HIGH,RESOLVED
ALT001247,D022,2023-08-21,OUTBREAK,HIGH,RESOLVED
ALT001248,D022,2023-08-03,OUTBREAK,HIGH,RESOLVED
ALT001249,D022,2023-09-03,OUTBREAK,HIGH,RESOLVED
ALT001250,D022,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT001251,D022,2023-09-01,OUTBREAK,HIGH,RESOLVED
ALT001252,D022,2023-09-05,OUTBREAK,HIGH,RESOLVED
ALT001253,D022,2023-10-10,HEALTH_RISK,MEDIUM,RESOLVED
ALT001254,D022,2023-11-04,WATERBORNE,HIGH,RESOLVED
ALT001255,D022,2023-11-16,WATERBORNE,HIGH,RESOLVED
ALT001256,D022,2023-11-22,WATERBORNE,HIGH,RESOLVED
ALT001257,D022,2023-11-14,WATERBORNE,HIGH,RESOLVED
ALT001258,D022,2023-12-04,WATERBORNE,MEDIUM,RESOLVED
ALT001259,D022,2023-12-25,WATERBORNE,MEDIUM,RESOLVED
ALT001260,D022,2023-12-16,WATERBORNE,MEDIUM,RESOLVED
ALT001261,D022,2024-02-13,OUTBREAK,LOW,RESOLVED
ALT001262,D022,2024-05-09,WATERBORNE,LOW,RESOLVED
ALT001263,D022,2024-06-16,WATERBORNE,HIGH,RESOLVED
ALT001264,D022,2024-06-06,WATERBORNE,HIGH,RESOLVED
ALT001265,D022,2024-06-11,WATERBORNE,HIGH,RESOLVED
ALT001266,D022,2024-06-09,WATERBORNE,HIGH,RESOLVED
ALT001267,D022,2024-07-09,WATERBORNE,HIGH,RESOLVED
ALT001268,D022,2024-07-15,WATERBORNE,HIGH,RESOLVED
ALT001269,D022,2024-07-04,WATERBORNE,HIGH,RESOLVED
ALT001270,D022,2024-07-19,WATERBORNE,HIGH,RESOLVED
ALT001271,D022,2024-07-11,WATERBORNE,HIGH,RESOLVED
ALT001272,D022,2024-07-23,WATERBORNE,HIGH,RESOLVED
ALT001273,D022,2024-08-19,OUTBREAK,HIGH,RESOLVED
ALT001274,D022,2024-08-18,OUTBREAK,HIGH,RESOLVED
ALT001275,D022,2024-08-08,OUTBREAK,HIGH,RESOLVED
ALT001276,D022,2024-08-11,OUTBREAK,HIGH,RESOLVED
ALT001277,D022,2024-08-13,OUTBREAK,HIGH,RESOLVED
ALT001278,D022,2024-09-07,OUTBREAK,HIGH,RESOLVED
ALT001279,D022,2024-09-06,OUTBREAK,HIGH,RESOLVED
ALT001280,D022,2024-09-18,OUTBREAK,HIGH,RESOLVED
ALT001281,D022,2024-09-16,OUTBREAK,HIGH,RESOLVED
ALT001282,D022,2024-09-26,OUTBREAK,HIGH,RESOLVED
ALT001283,D022,2024-09-02,OUTBREAK,HIGH,RESOLVED
ALT001284,D022,2024-10-27,WATERBORNE,MEDIUM,RESOLVED
ALT001285,D022,2024-11-14,WATERBORNE,MEDIUM,RESOLVED
ALT001286,D022,2024-11-13,WATERBORNE,MEDIUM,RESOLVED
ALT001287,D022,2024-12-27,WATERBORNE,MEDIUM,RESOLVED
ALT001288,D022,2024-12-02,WATERBORNE,MEDIUM,RESOLVED
ALT001289,D022,2025-02-28,OUTBREAK,LOW,RESOLVED
ALT001290,D022,2025-03-08,HEALTH_RISK,LOW,RESOLVED
ALT001291,D023,2023-04-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001292,D023,2023-04-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT001293,D023,2023-05-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT001294,D023,2023-06-21,WATERBORNE,HIGH,RESOLVED
ALT001295,D023,2023-06-07,WATERBORNE,HIGH,RESOLVED
ALT001296,D023,2023-06-11,WATERBORNE,HIGH,RESOLVED
ALT001297,D023,2023-06-19,WATERBORNE,HIGH,RESOLVED
ALT001298,D023,2023-06-02,WATERBORNE,HIGH,RESOLVED
ALT001299,D023,2023-07-21,WATERBORNE,HIGH,RESOLVED
ALT001300,D023,2023-07-23,WATERBORNE,HIGH,RESOLVED
ALT001301,D023,2023-07-21,WATERBORNE,HIGH,RESOLVED
ALT001302,D023,2023-07-14,WATERBORNE,HIGH,RESOLVED
ALT001303,D023,2023-07-19,WATERBORNE,HIGH,RESOLVED
ALT001304,D023,2023-08-06,WATERBORNE,HIGH,RESOLVED
ALT001305,D023,2023-08-19,WATERBORNE,HIGH,RESOLVED
ALT001306,D023,2023-08-05,WATERBORNE,HIGH,RESOLVED
ALT001307,D023,2023-08-06,WATERBORNE,HIGH,RESOLVED
ALT001308,D023,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT001309,D023,2023-09-21,OUTBREAK,HIGH,RESOLVED
ALT001310,D023,2023-09-14,OUTBREAK,HIGH,RESOLVED
ALT001311,D023,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT001312,D023,2023-10-07,OUTBREAK,HIGH,RESOLVED
ALT001313,D023,2023-10-16,OUTBREAK,HIGH,RESOLVED
ALT001314,D023,2023-10-18,OUTBREAK,HIGH,RESOLVED
ALT001315,D023,2023-10-06,OUTBREAK,HIGH,RESOLVED
ALT001316,D023,2023-10-06,OUTBREAK,HIGH,RESOLVED
ALT001317,D023,2023-11-21,OUTBREAK,HIGH,RESOLVED
ALT001318,D023,2023-11-20,OUTBREAK,HIGH,RESOLVED
ALT001319,D023,2023-11-23,OUTBREAK,HIGH,RESOLVED
ALT001320,D023,2023-11-01,OUTBREAK,HIGH,RESOLVED
ALT001321,D023,2023-11-14,OUTBREAK,HIGH,RESOLVED
ALT001322,D023,2023-11-05,OUTBREAK,HIGH,RESOLVED
ALT001323,D023,2023-12-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT001324,D023,2024-01-09,WATERBORNE,MEDIUM,RESOLVED
ALT001325,D023,2024-01-12,WATERBORNE,MEDIUM,RESOLVED
ALT001326,D023,2024-01-27,WATERBORNE,MEDIUM,RESOLVED
ALT001327,D023,2024-02-21,WATERBORNE,MEDIUM,RESOLVED
ALT001328,D023,2024-02-28,WATERBORNE,MEDIUM,RESOLVED
ALT001329,D023,2024-03-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001330,D023,2024-04-03,WATERBORNE,MEDIUM,RESOLVED
ALT001331,D023,2024-05-02,WATERBORNE,MEDIUM,RESOLVED
ALT001332,D023,2024-06-15,OUTBREAK,HIGH,RESOLVED
ALT001333,D023,2024-06-26,OUTBREAK,HIGH,RESOLVED
ALT001334,D023,2024-06-06,OUTBREAK,HIGH,RESOLVED
ALT001335,D023,2024-06-23,OUTBREAK,HIGH,RESOLVED
ALT001336,D023,2024-06-02,OUTBREAK,HIGH,RESOLVED
ALT001337,D023,2024-07-27,OUTBREAK,HIGH,RESOLVED
ALT001338,D023,2024-07-22,OUTBREAK,HIGH,RESOLVED
ALT001339,D023,2024-07-01,OUTBREAK,HIGH,RESOLVED
ALT001340,D023,2024-07-22,OUTBREAK,HIGH,RESOLVED
ALT001341,D023,2024-07-22,OUTBREAK,HIGH,RESOLVED
ALT001342,D023,2024-07-20,OUTBREAK,HIGH,RESOLVED
ALT001343,D023,2024-08-19,OUTBREAK,HIGH,RESOLVED
ALT001344,D023,2024-08-08,OUTBREAK,HIGH,RESOLVED
ALT001345,D023,2024-08-10,OUTBREAK,HIGH,RESOLVED
ALT001346,D023,2024-08-21,OUTBREAK,HIGH,RESOLVED
ALT001347,D023,2024-08-03,OUTBREAK,HIGH,RESOLVED
ALT001348,D023,2024-09-05,WATERBORNE,HIGH,RESOLVED
ALT001349,D023,2024-09-01,WATERBORNE,HIGH,RESOLVED
ALT001350,D023,2024-09-24,WATERBORNE,HIGH,RESOLVED
ALT001351,D023,2024-09-18,WATERBORNE,HIGH,RESOLVED
ALT001352,D023,2024-09-14,WATERBORNE,HIGH,RESOLVED
ALT001353,D023,2024-10-04,OUTBREAK,HIGH,RESOLVED
ALT001354,D023,2024-10-18,OUTBREAK,HIGH,RESOLVED
ALT001355,D023,2024-10-02,OUTBREAK,HIGH,RESOLVED
ALT001356,D023,2024-10-18,OUTBREAK,HIGH,RESOLVED
ALT001357,D023,2024-11-10,OUTBREAK,HIGH,RESOLVED
ALT001358,D023,2024-11-01,OUTBREAK,HIGH,RESOLVED
ALT001359,D023,2024-11-01,OUTBREAK,HIGH,RESOLVED
ALT001360,D023,2024-11-04,OUTBREAK,HIGH,RESOLVED
ALT001361,D023,2024-11-13,OUTBREAK,HIGH,RESOLVED
ALT001362,D023,2024-12-16,WATERBORNE,MEDIUM,RESOLVED
ALT001363,D023,2025-01-05,HEALTH_RISK,MEDIUM,ACTIVE
ALT001364,D023,2025-02-20,WATERBORNE,MEDIUM,RESOLVED
ALT001365,D023,2025-02-08,WATERBORNE,MEDIUM,ACTIVE
ALT001366,D023,2025-02-17,WATERBORNE,MEDIUM,RESOLVED
ALT001367,D023,2025-03-22,WATERBORNE,MEDIUM,RESOLVED
ALT001368,D023,2025-03-19,WATERBORNE,MEDIUM,RESOLVED
ALT001369,D023,2025-03-10,WATERBORNE,MEDIUM,RESOLVED
ALT001370,D024,2023-04-27,WATERBORNE,MEDIUM,RESOLVED
ALT001371,D024,2023-04-09,WATERBORNE,MEDIUM,RESOLVED
ALT001372,D024,2023-05-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT001373,D024,2023-05-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT001374,D024,2023-06-02,OUTBREAK,HIGH,RESOLVED
ALT001375,D024,2023-06-24,OUTBREAK,HIGH,RESOLVED
ALT001376,D024,2023-06-15,OUTBREAK,HIGH,RESOLVED
ALT001377,D024,2023-06-06,OUTBREAK,HIGH,RESOLVED
ALT001378,D024,2023-06-12,OUTBREAK,HIGH,RESOLVED
ALT001379,D024,2023-07-25,OUTBREAK,HIGH,RESOLVED
ALT001380,D024,2023-07-15,OUTBREAK,HIGH,RESOLVED
ALT001381,D024,2023-07-25,OUTBREAK,HIGH,RESOLVED
ALT001382,D024,2023-07-11,OUTBREAK,HIGH,RESOLVED
ALT001383,D024,2023-08-22,OUTBREAK,HIGH,RESOLVED
ALT001384,D024,2023-08-01,OUTBREAK,HIGH,RESOLVED
ALT001385,D024,2023-08-07,OUTBREAK,HIGH,RESOLVED
ALT001386,D024,2023-08-13,OUTBREAK,HIGH,RESOLVED
ALT001387,D024,2023-08-04,OUTBREAK,HIGH,RESOLVED
ALT001388,D024,2023-09-25,OUTBREAK,HIGH,RESOLVED
ALT001389,D024,2023-09-05,OUTBREAK,HIGH,RESOLVED
ALT001390,D024,2023-09-23,OUTBREAK,HIGH,RESOLVED
ALT001391,D024,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT001392,D024,2023-09-21,OUTBREAK,HIGH,RESOLVED
ALT001393,D024,2023-10-20,WATERBORNE,MEDIUM,RESOLVED
ALT001394,D024,2023-10-20,WATERBORNE,MEDIUM,RESOLVED
ALT001395,D024,2023-10-15,WATERBORNE,MEDIUM,RESOLVED
ALT001396,D024,2023-11-28,OUTBREAK,HIGH,RESOLVED
ALT001397,D024,2023-11-22,OUTBREAK,HIGH,RESOLVED
ALT001398,D024,2023-11-16,OUTBREAK,HIGH,RESOLVED
ALT001399,D024,2023-11-24,OUTBREAK,HIGH,RESOLVED
ALT001400,D024,2023-11-12,OUTBREAK,HIGH,RESOLVED
ALT001401,D024,2023-12-25,WATERBORNE,MEDIUM,RESOLVED
ALT001402,D024,2024-01-24,WATERBORNE,MEDIUM,RESOLVED
ALT001403,D024,2024-02-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001404,D024,2024-02-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT001405,D024,2024-03-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001406,D024,2024-03-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT001407,D024,2024-03-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001408,D024,2024-04-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT001409,D024,2024-05-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT001410,D024,2024-05-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT001411,D024,2024-06-10,OUTBREAK,HIGH,RESOLVED
ALT001412,D024,2024-06-11,OUTBREAK,HIGH,RESOLVED
ALT001413,D024,2024-06-18,OUTBREAK,HIGH,RESOLVED
ALT001414,D024,2024-06-24,OUTBREAK,HIGH,RESOLVED
ALT001415,D024,2024-06-27,OUTBREAK,HIGH,RESOLVED
ALT001416,D024,2024-06-03,OUTBREAK,HIGH,RESOLVED
ALT001417,D024,2024-07-10,OUTBREAK,HIGH,RESOLVED
ALT001418,D024,2024-07-17,OUTBREAK,HIGH,RESOLVED
ALT001419,D024,2024-07-05,OUTBREAK,HIGH,RESOLVED
ALT001420,D024,2024-07-12,OUTBREAK,HIGH,RESOLVED
ALT001421,D024,2024-07-05,OUTBREAK,HIGH,RESOLVED
ALT001422,D024,2024-07-01,OUTBREAK,HIGH,RESOLVED
ALT001423,D024,2024-08-07,WATERBORNE,HIGH,RESOLVED
ALT001424,D024,2024-08-21,WATERBORNE,HIGH,RESOLVED
ALT001425,D024,2024-08-20,WATERBORNE,HIGH,RESOLVED
ALT001426,D024,2024-08-02,WATERBORNE,HIGH,RESOLVED
ALT001427,D024,2024-09-01,WATERBORNE,HIGH,RESOLVED
ALT001428,D024,2024-09-14,WATERBORNE,HIGH,RESOLVED
ALT001429,D024,2024-09-14,WATERBORNE,HIGH,RESOLVED
ALT001430,D024,2024-09-20,WATERBORNE,HIGH,RESOLVED
ALT001431,D024,2024-10-26,WATERBORNE,HIGH,RESOLVED
ALT001432,D024,2024-10-28,WATERBORNE,HIGH,RESOLVED
ALT001433,D024,2024-10-23,WATERBORNE,HIGH,RESOLVED
ALT001434,D024,2024-10-05,WATERBORNE,HIGH,RESOLVED
ALT001435,D024,2024-10-24,WATERBORNE,HIGH,RESOLVED
ALT001436,D024,2024-11-19,OUTBREAK,HIGH,RESOLVED
ALT001437,D024,2024-11-18,OUTBREAK,HIGH,RESOLVED
ALT001438,D024,2024-11-15,OUTBREAK,HIGH,RESOLVED
ALT001439,D024,2024-11-17,OUTBREAK,HIGH,RESOLVED
ALT001440,D024,2024-11-06,OUTBREAK,HIGH,RESOLVED
ALT001441,D024,2024-11-18,OUTBREAK,HIGH,RESOLVED
ALT001442,D024,2024-12-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001443,D024,2024-12-03,HEALTH_RISK,MEDIUM,RESOLVED
ALT001444,D024,2024-12-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT001445,D024,2025-01-20,HEALTH_RISK,MEDIUM,ACTIVE
ALT001446,D024,2025-01-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001447,D024,2025-01-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001448,D024,2025-02-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001449,D024,2025-02-28,HEALTH_RISK,MEDIUM,ACTIVE
ALT001450,D024,2025-02-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT001451,D024,2025-03-28,WATERBORNE,MEDIUM,ACTIVE
ALT001452,D024,2025-03-20,WATERBORNE,MEDIUM,ACTIVE
ALT001453,D025,2023-05-18,HEALTH_RISK,LOW,RESOLVED
ALT001454,D025,2023-06-08,WATERBORNE,MEDIUM,RESOLVED
ALT001455,D025,2023-06-03,WATERBORNE,MEDIUM,RESOLVED
ALT001456,D025,2023-06-27,WATERBORNE,MEDIUM,RESOLVED
ALT001457,D025,2023-07-02,WATERBORNE,MEDIUM,RESOLVED
ALT001458,D025,2023-08-02,WATERBORNE,MEDIUM,RESOLVED
ALT001459,D025,2023-08-04,WATERBORNE,MEDIUM,RESOLVED
ALT001460,D025,2023-08-18,WATERBORNE,MEDIUM,RESOLVED
ALT001461,D025,2023-09-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT001462,D025,2023-09-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT001463,D025,2023-09-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001464,D025,2023-10-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001465,D025,2023-11-10,WATERBORNE,MEDIUM,RESOLVED
ALT001466,D025,2024-01-05,OUTBREAK,LOW,RESOLVED
ALT001467,D025,2024-06-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT001468,D025,2024-06-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT001469,D025,2024-06-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001470,D025,2024-07-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001471,D025,2024-07-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001472,D025,2024-08-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001473,D025,2024-08-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001474,D025,2024-08-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT001475,D025,2024-09-19,WATERBORNE,MEDIUM,RESOLVED
ALT001476,D025,2024-10-10,HEALTH_RISK,MEDIUM,RESOLVED
ALT001477,D025,2024-10-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT001478,D025,2024-10-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT001479,D025,2024-11-03,WATERBORNE,MEDIUM,RESOLVED
ALT001480,D025,2024-11-01,WATERBORNE,MEDIUM,RESOLVED
ALT001481,D025,2024-11-21,WATERBORNE,MEDIUM,RESOLVED
ALT001482,D025,2025-02-17,WATERBORNE,LOW,RESOLVED
ALT001483,D026,2023-04-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT001484,D026,2023-04-10,HEALTH_RISK,MEDIUM,RESOLVED
ALT001485,D026,2023-05-17,WATERBORNE,MEDIUM,RESOLVED
ALT001486,D026,2023-05-10,WATERBORNE,MEDIUM,RESOLVED
ALT001487,D026,2023-06-05,WATERBORNE,HIGH,RESOLVED
ALT001488,D026,2023-06-16,WATERBORNE,HIGH,RESOLVED
ALT001489,D026,2023-06-01,WATERBORNE,HIGH,RESOLVED
ALT001490,D026,2023-07-03,WATERBORNE,HIGH,RESOLVED
ALT001491,D026,2023-07-06,WATERBORNE,HIGH,RESOLVED
ALT001492,D026,2023-07-28,WATERBORNE,HIGH,RESOLVED
ALT001493,D026,2023-07-19,WATERBORNE,HIGH,RESOLVED
ALT001494,D026,2023-08-04,WATERBORNE,HIGH,RESOLVED
ALT001495,D026,2023-08-28,WATERBORNE,HIGH,RESOLVED
ALT001496,D026,2023-08-20,WATERBORNE,HIGH,RESOLVED
ALT001497,D026,2023-09-17,WATERBORNE,HIGH,RESOLVED
ALT001498,D026,2023-09-04,WATERBORNE,HIGH,RESOLVED
ALT001499,D026,2023-09-01,WATERBORNE,HIGH,RESOLVED
ALT001500,D026,2023-10-18,WATERBORNE,MEDIUM,RESOLVED
ALT001501,D026,2023-10-17,WATERBORNE,MEDIUM,RESOLVED
ALT001502,D026,2023-10-26,WATERBORNE,MEDIUM,RESOLVED
ALT001503,D026,2023-11-14,WATERBORNE,MEDIUM,RESOLVED
ALT001504,D026,2023-11-21,WATERBORNE,MEDIUM,RESOLVED
ALT001505,D026,2023-12-22,WATERBORNE,MEDIUM,RESOLVED
ALT001506,D026,2023-12-04,WATERBORNE,MEDIUM,RESOLVED
ALT001507,D026,2023-12-02,WATERBORNE,MEDIUM,RESOLVED
ALT001508,D026,2024-01-06,WATERBORNE,MEDIUM,RESOLVED
ALT001509,D026,2024-01-21,WATERBORNE,MEDIUM,RESOLVED
ALT001510,D026,2024-01-16,WATERBORNE,MEDIUM,RESOLVED
